fetched_at,rank,username,total_points
2026-04-24T06:19:36Z,55,Cinnamowopal,8059943
2026-04-24T06:19:36Z,56,sebastjan35,7287819
2026-04-24T06:19:36Z,57,viancia51911,7080009
2026-04-24T06:19:36Z,58,mybanana366,5893933
2026-04-24T06:19:36Z,59,therealyojisopi1,5861500
2026-04-24T06:19:36Z,60,joshuacd2006,5142781
2026-04-24T06:19:36Z,61,tycoonmasterou,4014325
2026-04-24T06:19:36Z,62,corrosion_alt2,3357800
2026-04-24T06:19:36Z,63,mybananafarm1,3228465
2026-04-24T06:19:36Z,64,Warmogs,2495100
2026-04-24T06:19:36Z,65,mybananafarm2,2317388
2026-04-24T06:19:36Z,66,SupaAnTz,2158182
2026-04-24T06:19:36Z,67,EpicRider6729,2145550
2026-04-24T06:19:36Z,68,LawnMp3,1547253
2026-04-24T06:19:36Z,69,ThisMiyo,0
2026-04-24T06:19:36Z,70,Darwinaknox,0
2026-04-24T06:19:36Z,71,Darwinaknox2,0
2026-04-24T06:19:36Z,72,McPay2WinFace,0
2026-04-24T06:19:36Z,73,TheMostMiyo,0
2026-04-24T06:14:36Z,1,Bol1is,92411257
2026-04-24T06:14:36Z,2,Yume_Sakurax3,78028176
2026-04-24T06:14:36Z,3,johnr622,73144344
2026-04-24T06:14:36Z,4,Sprintbooter,69255693
2026-04-24T06:14:36Z,5,jupiter0477,63157184
2026-04-24T06:14:36Z,6,WhereIsPerry0,61710309
2026-04-24T06:14:36Z,7,TealPlatypus747,61019302
2026-04-24T06:14:36Z,8,ArcticGalaxy14,59386455
2026-04-24T06:14:36Z,9,Doobydoobydoo_bah,59237898
2026-04-24T06:14:36Z,10,DiscoGuy86,57840701
2026-04-24T06:14:36Z,11,PossiblyLlama,56850406
2026-04-24T06:14:36Z,12,Ilikecheesepuffs26,56462382
2026-04-24T06:14:36Z,13,PartyCorgi_70,55831294
2026-04-24T06:14:36Z,14,ArcticGalaxy149,55778307
2026-04-24T06:14:36Z,15,Mr_Suter,55748856
2026-04-24T06:14:36Z,16,Odierulz01,54881385
2026-04-24T06:14:36Z,17,Panthers_1996,54562198
2026-04-24T06:14:36Z,18,EyeRockett,54205719
2026-04-24T06:14:36Z,19,ArcticGalaxy219,53772345
2026-04-24T06:14:36Z,20,AgentP_10928,53609104
2026-04-24T06:14:36Z,21,ArcticGalaxy189,52317242
2026-04-24T06:14:36Z,22,testbeeswS,52255721
2026-04-24T06:14:36Z,23,ArcticGalaxy199,52167532
2026-04-24T06:14:36Z,24,Agentp_3928,51746864
2026-04-24T06:14:36Z,25,TealPlatypus777,51702634
2026-04-24T06:14:36Z,26,WhereIsPerry20,51696299
2026-04-24T06:14:36Z,27,ArcticGalaxy179,51691573
2026-04-24T06:14:36Z,28,AgentP_1928,51336277
2026-04-24T06:14:36Z,29,AgentP_2928,50784024
2026-04-24T06:14:36Z,30,Josep_xD2,50653426
2026-04-24T06:14:36Z,31,MrChicken66666,47501968
2026-04-24T06:14:36Z,32,dragonballx1412,46679053
2026-04-24T06:14:36Z,33,AgentP_8928,46027706
2026-04-24T06:14:36Z,34,ArcticGalaxy209,44600292
2026-04-24T06:14:36Z,35,TealPlatypus757,44064536
2026-04-24T06:14:36Z,36,AgentP_4928,43425078
2026-04-24T06:14:36Z,37,ArcticGalaxy159,43015017
2026-04-24T06:14:36Z,38,TealPlatypus787,42670567
2026-04-24T06:14:36Z,39,TealPlatypus767,41681825
2026-04-24T06:14:36Z,40,Panthers_1995,36981925
2026-04-24T06:14:36Z,41,Pay2Lose0,34229390
2026-04-24T06:14:36Z,42,Pay2Lose02,33574195
2026-04-24T06:14:36Z,43,WhereIsPerry10,31947075
2026-04-24T06:14:36Z,44,Bader2007hero,30129052
2026-04-24T06:14:36Z,45,EndOfAnEra007,28500297
2026-04-24T06:14:36Z,46,Sprintbooteralt,28464536
2026-04-24T06:14:36Z,47,mybanana367,28156488
2026-04-24T06:14:36Z,48,Elsa1000_11,26971102
2026-04-24T06:14:36Z,49,Bol2is,26565125
2026-04-24T06:14:36Z,50,FORTINITEEEORLABUBAG,26277463
2026-04-24T06:14:36Z,51,Malmortius,24685615
2026-04-24T06:14:36Z,52,gbotgamer11,14525440
2026-04-24T06:14:36Z,53,Drator477,11683870
2026-04-24T06:14:36Z,54,MemeePlays,9421897
2026-04-24T06:14:36Z,55,Cinnamowopal,8032993
2026-04-24T06:14:36Z,56,sebastjan35,7287819
2026-04-24T06:14:36Z,57,viancia51911,7080009
2026-04-24T06:14:36Z,58,mybanana366,5893933
2026-04-24T06:14:36Z,59,therealyojisopi1,5837175
2026-04-24T06:14:36Z,60,joshuacd2006,5121131
2026-04-24T06:14:36Z,61,tycoonmasterou,3984100
2026-04-24T06:14:36Z,62,corrosion_alt2,3357800
2026-04-24T06:14:36Z,63,mybananafarm1,3228465
2026-04-24T06:14:36Z,64,Warmogs,2495100
2026-04-24T06:14:36Z,65,mybananafarm2,2317388
2026-04-24T06:14:36Z,66,EpicRider6729,2145550
2026-04-24T06:14:36Z,67,SupaAnTz,2132262
2026-04-24T06:14:36Z,68,LawnMp3,1533603
2026-04-24T06:14:36Z,69,ThisMiyo,0
2026-04-24T06:14:36Z,70,Darwinaknox,0
2026-04-24T06:14:36Z,71,Darwinaknox2,0
2026-04-24T06:14:36Z,72,McPay2WinFace,0
2026-04-24T06:14:36Z,73,TheMostMiyo,0
2026-04-24T06:09:38Z,1,Bol1is,92357832
2026-04-24T06:09:38Z,2,Yume_Sakurax3,77984276
2026-04-24T06:09:38Z,3,johnr622,73083594
2026-04-24T06:09:38Z,4,Sprintbooter,69207718
2026-04-24T06:09:38Z,5,jupiter0477,63157184
2026-04-24T06:09:38Z,6,WhereIsPerry0,61658609
2026-04-24T06:09:38Z,7,TealPlatypus747,60980827
2026-04-24T06:09:38Z,8,ArcticGalaxy14,59333180
2026-04-24T06:09:38Z,9,Doobydoobydoo_bah,59188273
2026-04-24T06:09:38Z,10,DiscoGuy86,57787676
2026-04-24T06:09:38Z,11,PossiblyLlama,56761981
2026-04-24T06:09:38Z,12,Ilikecheesepuffs26,56412282
2026-04-24T06:09:38Z,13,PartyCorgi_70,55775744
2026-04-24T06:09:38Z,14,ArcticGalaxy149,55719357
2026-04-24T06:09:38Z,15,Mr_Suter,55695281
2026-04-24T06:09:38Z,16,Odierulz01,54823610
2026-04-24T06:09:38Z,17,Panthers_1996,54509498
2026-04-24T06:09:38Z,18,EyeRockett,54149244
2026-04-24T06:09:38Z,19,ArcticGalaxy219,53718820
2026-04-24T06:09:38Z,20,AgentP_10928,53564879
2026-04-24T06:09:38Z,21,ArcticGalaxy189,52262067
2026-04-24T06:09:38Z,22,testbeeswS,52223896
2026-04-24T06:09:38Z,23,ArcticGalaxy199,52130632
2026-04-24T06:09:38Z,24,Agentp_3928,51707364
2026-04-24T06:09:38Z,25,TealPlatypus777,51660734
2026-04-24T06:09:38Z,26,ArcticGalaxy179,51644973
2026-04-24T06:09:38Z,27,WhereIsPerry20,51640874
2026-04-24T06:09:38Z,28,AgentP_1928,51292852
2026-04-24T06:09:38Z,29,AgentP_2928,50733574
2026-04-24T06:09:38Z,30,Josep_xD2,50598501
2026-04-24T06:09:38Z,31,MrChicken66666,47446118
2026-04-24T06:09:38Z,32,dragonballx1412,46679053
2026-04-24T06:09:38Z,33,AgentP_8928,45978631
2026-04-24T06:09:38Z,34,ArcticGalaxy209,44559467
2026-04-24T06:09:38Z,35,TealPlatypus757,44033786
2026-04-24T06:09:38Z,36,AgentP_4928,43389428
2026-04-24T06:09:38Z,37,ArcticGalaxy159,42978517
2026-04-24T06:09:38Z,38,TealPlatypus787,42639117
2026-04-24T06:09:38Z,39,TealPlatypus767,41648525
2026-04-24T06:09:38Z,40,Panthers_1995,36932950
2026-04-24T06:09:38Z,41,Pay2Lose0,34207165
2026-04-24T06:09:38Z,42,Pay2Lose02,33552395
2026-04-24T06:09:38Z,43,WhereIsPerry10,31892575
2026-04-24T06:09:38Z,44,Bader2007hero,30101202
2026-04-24T06:09:38Z,45,EndOfAnEra007,28475197
2026-04-24T06:09:38Z,46,Sprintbooteralt,28422236
2026-04-24T06:09:38Z,47,mybanana367,28134113
2026-04-24T06:09:38Z,48,Elsa1000_11,26940202
2026-04-24T06:09:38Z,49,Bol2is,26517100
2026-04-24T06:09:38Z,50,FORTINITEEEORLABUBAG,26277463
2026-04-24T06:09:38Z,51,Malmortius,24658715
2026-04-24T06:09:38Z,52,gbotgamer11,14525440
2026-04-24T06:09:38Z,53,Drator477,11637420
2026-04-24T06:09:38Z,54,MemeePlays,9382347
2026-04-24T06:09:38Z,55,Cinnamowopal,8008168
2026-04-24T06:09:38Z,56,sebastjan35,7287819
2026-04-24T06:09:38Z,57,viancia51911,7080009
2026-04-24T06:09:38Z,58,mybanana366,5893933
2026-04-24T06:09:38Z,59,therealyojisopi1,5817875
2026-04-24T06:09:38Z,60,joshuacd2006,5105981
2026-04-24T06:09:38Z,61,tycoonmasterou,3950800
2026-04-24T06:09:38Z,62,corrosion_alt2,3357800
2026-04-24T06:09:38Z,63,mybananafarm1,3228465
2026-04-24T06:09:38Z,64,Warmogs,2495100
2026-04-24T06:09:38Z,65,mybananafarm2,2317388
2026-04-24T06:09:38Z,66,EpicRider6729,2145550
2026-04-24T06:09:38Z,67,SupaAnTz,2105766
2026-04-24T06:09:38Z,68,LawnMp3,1523353
2026-04-24T06:09:38Z,69,ThisMiyo,0
2026-04-24T06:09:38Z,70,Darwinaknox,0
2026-04-24T06:09:38Z,71,Darwinaknox2,0
2026-04-24T06:09:38Z,72,McPay2WinFace,0
2026-04-24T06:09:38Z,73,TheMostMiyo,0
2026-04-24T06:04:36Z,1,Bol1is,92297932
2026-04-24T06:04:36Z,2,Yume_Sakurax3,77934076
2026-04-24T06:04:36Z,3,johnr622,73009394
2026-04-24T06:04:36Z,4,Sprintbooter,69158218
2026-04-24T06:04:36Z,5,jupiter0477,63157184
2026-04-24T06:04:36Z,6,WhereIsPerry0,61608784
2026-04-24T06:04:36Z,7,TealPlatypus747,60935477
2026-04-24T06:04:36Z,8,ArcticGalaxy14,59285255
2026-04-24T06:04:36Z,9,Doobydoobydoo_bah,59148023
2026-04-24T06:04:36Z,10,DiscoGuy86,57732251
2026-04-24T06:04:36Z,11,PossiblyLlama,56691506
2026-04-24T06:04:36Z,12,Ilikecheesepuffs26,56372107
2026-04-24T06:04:36Z,13,PartyCorgi_70,55731994
2026-04-24T06:04:36Z,14,ArcticGalaxy149,55670682
2026-04-24T06:04:36Z,15,Mr_Suter,55638231
2026-04-24T06:04:36Z,16,Odierulz01,54787785
2026-04-24T06:04:36Z,17,Panthers_1996,54468148
2026-04-24T06:04:36Z,18,EyeRockett,54095644
2026-04-24T06:04:36Z,19,ArcticGalaxy219,53687495
2026-04-24T06:04:36Z,20,AgentP_10928,53515954
2026-04-24T06:04:36Z,21,ArcticGalaxy189,52225792
2026-04-24T06:04:36Z,22,testbeeswS,52178521
2026-04-24T06:04:36Z,23,ArcticGalaxy199,52083382
2026-04-24T06:04:36Z,24,Agentp_3928,51661589
2026-04-24T06:04:36Z,25,TealPlatypus777,51617109
2026-04-24T06:04:36Z,26,WhereIsPerry20,51596474
2026-04-24T06:04:36Z,27,ArcticGalaxy179,51592348
2026-04-24T06:04:36Z,28,AgentP_1928,51249977
2026-04-24T06:04:36Z,29,AgentP_2928,50666124
2026-04-24T06:04:36Z,30,Josep_xD2,50547551
2026-04-24T06:04:36Z,31,MrChicken66666,47383893
2026-04-24T06:04:36Z,32,dragonballx1412,46679053
2026-04-24T06:04:36Z,33,AgentP_8928,45941656
2026-04-24T06:04:36Z,34,ArcticGalaxy209,44529617
2026-04-24T06:04:36Z,35,TealPlatypus757,43996611
2026-04-24T06:04:36Z,36,AgentP_4928,43350978
2026-04-24T06:04:36Z,37,ArcticGalaxy159,42949317
2026-04-24T06:04:36Z,38,TealPlatypus787,42609067
2026-04-24T06:04:36Z,39,TealPlatypus767,41614700
2026-04-24T06:04:36Z,40,Panthers_1995,36900125
2026-04-24T06:04:36Z,41,Pay2Lose0,34176490
2026-04-24T06:04:36Z,42,Pay2Lose02,33522345
2026-04-24T06:04:36Z,43,WhereIsPerry10,31842025
2026-04-24T06:04:36Z,44,Bader2007hero,30066402
2026-04-24T06:04:36Z,45,EndOfAnEra007,28443797
2026-04-24T06:04:36Z,46,Sprintbooteralt,28376661
2026-04-24T06:04:36Z,47,mybanana367,28104613
2026-04-24T06:04:36Z,48,Elsa1000_11,26910052
2026-04-24T06:04:36Z,49,Bol2is,26459975
2026-04-24T06:04:36Z,50,FORTINITEEEORLABUBAG,26277463
2026-04-24T06:04:36Z,51,Malmortius,24635315
2026-04-24T06:04:36Z,52,gbotgamer11,14525440
2026-04-24T06:04:36Z,53,Drator477,11605020
2026-04-24T06:04:36Z,54,MemeePlays,9345122
2026-04-24T06:04:36Z,55,Cinnamowopal,7981118
2026-04-24T06:04:36Z,56,sebastjan35,7287819
2026-04-24T06:04:36Z,57,viancia51911,7080009
2026-04-24T06:04:36Z,58,mybanana366,5893933
2026-04-24T06:04:36Z,59,therealyojisopi1,5793950
2026-04-24T06:04:36Z,60,joshuacd2006,5086006
2026-04-24T06:04:36Z,61,tycoonmasterou,3930225
2026-04-24T06:04:36Z,62,corrosion_alt2,3357800
2026-04-24T06:04:36Z,63,mybananafarm1,3228465
2026-04-24T06:04:36Z,64,Warmogs,2495100
2026-04-24T06:04:36Z,65,mybananafarm2,2317388
2026-04-24T06:04:36Z,66,EpicRider6729,2145550
2026-04-24T06:04:36Z,67,SupaAnTz,2086182
2026-04-24T06:04:36Z,68,LawnMp3,1512328
2026-04-24T06:04:36Z,69,ThisMiyo,0
2026-04-24T06:04:36Z,70,Darwinaknox,0
2026-04-24T06:04:36Z,71,Darwinaknox2,0
2026-04-24T06:04:36Z,72,McPay2WinFace,0
2026-04-24T06:04:36Z,73,TheMostMiyo,0
2026-04-24T05:59:36Z,1,Bol1is,92204057
2026-04-24T05:59:36Z,2,Yume_Sakurax3,77883351
2026-04-24T05:59:36Z,3,johnr622,72917869
2026-04-24T05:59:36Z,4,Sprintbooter,69110743
2026-04-24T05:59:36Z,5,jupiter0477,63157184
2026-04-24T05:59:36Z,6,WhereIsPerry0,61553434
2026-04-24T05:59:36Z,7,TealPlatypus747,60872802
2026-04-24T05:59:36Z,8,ArcticGalaxy14,59227605
2026-04-24T05:59:36Z,9,Doobydoobydoo_bah,59083023
2026-04-24T05:59:36Z,10,DiscoGuy86,57675651
2026-04-24T05:59:36Z,11,PossiblyLlama,56564881
2026-04-24T05:59:36Z,12,Ilikecheesepuffs26,56311657
2026-04-24T05:59:36Z,13,PartyCorgi_70,55671919
2026-04-24T05:59:36Z,14,ArcticGalaxy149,55612732
2026-04-24T05:59:36Z,15,Mr_Suter,55567181
2026-04-24T05:59:36Z,16,Odierulz01,54737260
2026-04-24T05:59:36Z,17,Panthers_1996,54409523
2026-04-24T05:59:36Z,18,EyeRockett,54020819
2026-04-24T05:59:36Z,19,ArcticGalaxy219,53623520
2026-04-24T05:59:36Z,20,AgentP_10928,53457979
2026-04-24T05:59:36Z,21,ArcticGalaxy189,52176342
2026-04-24T05:59:36Z,22,testbeeswS,52137746
2026-04-24T05:59:36Z,23,ArcticGalaxy199,52034507
2026-04-24T05:59:36Z,24,Agentp_3928,51612414
2026-04-24T05:59:36Z,25,TealPlatypus777,51566559
2026-04-24T05:59:36Z,26,WhereIsPerry20,51538574
2026-04-24T05:59:36Z,27,ArcticGalaxy179,51535648
2026-04-24T05:59:36Z,28,AgentP_1928,51196227
2026-04-24T05:59:36Z,29,AgentP_2928,50616674
2026-04-24T05:59:36Z,30,Josep_xD2,50479901
2026-04-24T05:59:36Z,31,MrChicken66666,47317193
2026-04-24T05:59:36Z,32,dragonballx1412,46679053
2026-04-24T05:59:36Z,33,AgentP_8928,45886556
2026-04-24T05:59:36Z,34,ArcticGalaxy209,44489967
2026-04-24T05:59:36Z,35,TealPlatypus757,43946361
2026-04-24T05:59:36Z,36,AgentP_4928,43310778
2026-04-24T05:59:36Z,37,ArcticGalaxy159,42898517
2026-04-24T05:59:36Z,38,TealPlatypus787,42559967
2026-04-24T05:59:36Z,39,TealPlatypus767,41581150
2026-04-24T05:59:36Z,40,Panthers_1995,36843275
2026-04-24T05:59:36Z,41,Pay2Lose0,34150990
2026-04-24T05:59:36Z,42,Pay2Lose02,33496270
2026-04-24T05:59:36Z,43,WhereIsPerry10,31794750
2026-04-24T05:59:36Z,44,Bader2007hero,30021077
2026-04-24T05:59:36Z,45,EndOfAnEra007,28420072
2026-04-24T05:59:36Z,46,Sprintbooteralt,28321936
2026-04-24T05:59:36Z,47,mybanana367,28076038
2026-04-24T05:59:36Z,48,Elsa1000_11,26877552
2026-04-24T05:59:36Z,49,Bol2is,26415075
2026-04-24T05:59:36Z,50,FORTINITEEEORLABUBAG,26277463
2026-04-24T05:59:36Z,51,Malmortius,24602815
2026-04-24T05:59:36Z,52,gbotgamer11,14525440
2026-04-24T05:59:36Z,53,Drator477,11570570
2026-04-24T05:59:36Z,54,MemeePlays,9289472
2026-04-24T05:59:36Z,55,Cinnamowopal,7954218
2026-04-24T05:59:36Z,56,sebastjan35,7287819
2026-04-24T05:59:36Z,57,viancia51911,7080009
2026-04-24T05:59:36Z,58,mybanana366,5893933
2026-04-24T05:59:36Z,59,therealyojisopi1,5767025
2026-04-24T05:59:36Z,60,joshuacd2006,5066456
2026-04-24T05:59:36Z,61,tycoonmasterou,3886575
2026-04-24T05:59:36Z,62,corrosion_alt2,3357800
2026-04-24T05:59:36Z,63,mybananafarm1,3228465
2026-04-24T05:59:36Z,64,Warmogs,2495100
2026-04-24T05:59:36Z,65,mybananafarm2,2317388
2026-04-24T05:59:36Z,66,EpicRider6729,2145550
2026-04-24T05:59:36Z,67,SupaAnTz,2055654
2026-04-24T05:59:36Z,68,LawnMp3,1498028
2026-04-24T05:59:36Z,69,ThisMiyo,0
2026-04-24T05:59:36Z,70,Darwinaknox,0
2026-04-24T05:59:36Z,71,Darwinaknox2,0
2026-04-24T05:59:36Z,72,McPay2WinFace,0
2026-04-24T05:59:36Z,73,TheMostMiyo,0
2026-04-24T05:54:36Z,1,Bol1is,92129757
2026-04-24T05:54:36Z,2,Yume_Sakurax3,77841976
2026-04-24T05:54:36Z,3,johnr622,72855294
2026-04-24T05:54:36Z,4,Sprintbooter,69060518
2026-04-24T05:54:36Z,5,jupiter0477,63157184
2026-04-24T05:54:36Z,6,WhereIsPerry0,61511459
2026-04-24T05:54:36Z,7,TealPlatypus747,60817602
2026-04-24T05:54:36Z,8,ArcticGalaxy14,59182155
2026-04-24T05:54:36Z,9,Doobydoobydoo_bah,59035373
2026-04-24T05:54:36Z,10,DiscoGuy86,57616176
2026-04-24T05:54:36Z,11,PossiblyLlama,56488481
2026-04-24T05:54:36Z,12,Ilikecheesepuffs26,56265807
2026-04-24T05:54:36Z,13,PartyCorgi_70,55623744
2026-04-24T05:54:36Z,14,ArcticGalaxy149,55576807
2026-04-24T05:54:36Z,15,Mr_Suter,55517406
2026-04-24T05:54:36Z,16,Odierulz01,54693260
2026-04-24T05:54:36Z,17,Panthers_1996,54374198
2026-04-24T05:54:36Z,18,EyeRockett,53970019
2026-04-24T05:54:36Z,19,ArcticGalaxy219,53581270
2026-04-24T05:54:36Z,20,AgentP_10928,53421154
2026-04-24T05:54:36Z,21,ArcticGalaxy189,52132192
2026-04-24T05:54:36Z,22,testbeeswS,52109121
2026-04-24T05:54:36Z,23,ArcticGalaxy199,51979707
2026-04-24T05:54:36Z,24,Agentp_3928,51567889
2026-04-24T05:54:36Z,25,TealPlatypus777,51531384
2026-04-24T05:54:36Z,26,ArcticGalaxy179,51498448
2026-04-24T05:54:36Z,27,WhereIsPerry20,51498299
2026-04-24T05:54:36Z,28,AgentP_1928,51154527
2026-04-24T05:54:36Z,29,AgentP_2928,50574999
2026-04-24T05:54:36Z,30,Josep_xD2,50419926
2026-04-24T05:54:36Z,31,MrChicken66666,47274718
2026-04-24T05:54:36Z,32,dragonballx1412,46679053
2026-04-24T05:54:36Z,33,AgentP_8928,45840581
2026-04-24T05:54:36Z,34,ArcticGalaxy209,44453142
2026-04-24T05:54:36Z,35,TealPlatypus757,43917136
2026-04-24T05:54:36Z,36,AgentP_4928,43285403
2026-04-24T05:54:36Z,37,ArcticGalaxy159,42868892
2026-04-24T05:54:36Z,38,TealPlatypus787,42514842
2026-04-24T05:54:36Z,39,TealPlatypus767,41548450
2026-04-24T05:54:36Z,40,Panthers_1995,36804150
2026-04-24T05:54:36Z,41,Pay2Lose0,34130390
2026-04-24T05:54:36Z,42,Pay2Lose02,33478570
2026-04-24T05:54:36Z,43,WhereIsPerry10,31759350
2026-04-24T05:54:36Z,44,Bader2007hero,29990777
2026-04-24T05:54:36Z,45,EndOfAnEra007,28398697
2026-04-24T05:54:36Z,46,Sprintbooteralt,28282986
2026-04-24T05:54:36Z,47,mybanana367,28045863
2026-04-24T05:54:36Z,48,Elsa1000_11,26857127
2026-04-24T05:54:36Z,49,Bol2is,26369025
2026-04-24T05:54:36Z,50,FORTINITEEEORLABUBAG,26277463
2026-04-24T05:54:36Z,51,Malmortius,24569240
2026-04-24T05:54:36Z,52,gbotgamer11,14525440
2026-04-24T05:54:36Z,53,Drator477,11538195
2026-04-24T05:54:36Z,54,MemeePlays,9253447
2026-04-24T05:54:36Z,55,Cinnamowopal,7923243
2026-04-24T05:54:36Z,56,sebastjan35,7287819
2026-04-24T05:54:36Z,57,viancia51911,7080009
2026-04-24T05:54:36Z,58,mybanana366,5893933
2026-04-24T05:54:36Z,59,therealyojisopi1,5748475
2026-04-24T05:54:36Z,60,joshuacd2006,5052356
2026-04-24T05:54:36Z,61,tycoonmasterou,3861975
2026-04-24T05:54:36Z,62,corrosion_alt2,3357800
2026-04-24T05:54:36Z,63,mybananafarm1,3228465
2026-04-24T05:54:36Z,64,Warmogs,2495100
2026-04-24T05:54:36Z,65,mybananafarm2,2317388
2026-04-24T05:54:36Z,66,EpicRider6729,2145550
2026-04-24T05:54:36Z,67,SupaAnTz,2034630
2026-04-24T05:54:36Z,68,LawnMp3,1488528
2026-04-24T05:54:36Z,69,ThisMiyo,0
2026-04-24T05:54:36Z,70,Darwinaknox,0
2026-04-24T05:54:36Z,71,Darwinaknox2,0
2026-04-24T05:54:36Z,72,McPay2WinFace,0
2026-04-24T05:54:36Z,73,TheMostMiyo,0
2026-04-24T05:49:36Z,1,Bol1is,92029432
2026-04-24T05:49:36Z,2,Yume_Sakurax3,77790301
2026-04-24T05:49:36Z,3,johnr622,72789244
2026-04-24T05:49:36Z,4,Sprintbooter,69015093
2026-04-24T05:49:36Z,5,jupiter0477,63157184
2026-04-24T05:49:36Z,6,WhereIsPerry0,61450659
2026-04-24T05:49:36Z,7,TealPlatypus747,60757902
2026-04-24T05:49:36Z,8,ArcticGalaxy14,59115205
2026-04-24T05:49:36Z,9,Doobydoobydoo_bah,58977898
2026-04-24T05:49:36Z,10,DiscoGuy86,57564851
2026-04-24T05:49:36Z,11,PossiblyLlama,56376356
2026-04-24T05:49:36Z,12,Ilikecheesepuffs26,56214707
2026-04-24T05:49:36Z,13,PartyCorgi_70,55544744
2026-04-24T05:49:36Z,14,ArcticGalaxy149,55508232
2026-04-24T05:49:36Z,15,Mr_Suter,55452631
2026-04-24T05:49:36Z,16,Odierulz01,54637635
2026-04-24T05:49:36Z,17,Panthers_1996,54305923
2026-04-24T05:49:36Z,18,EyeRockett,53887644
2026-04-24T05:49:36Z,19,ArcticGalaxy219,53518945
2026-04-24T05:49:36Z,20,AgentP_10928,53370629
2026-04-24T05:49:36Z,21,ArcticGalaxy189,52089617
2026-04-24T05:49:36Z,22,testbeeswS,52076346
2026-04-24T05:49:36Z,23,ArcticGalaxy199,51935332
2026-04-24T05:49:36Z,24,Agentp_3928,51501889
2026-04-24T05:49:36Z,25,TealPlatypus777,51481009
2026-04-24T05:49:36Z,26,WhereIsPerry20,51445674
2026-04-24T05:49:36Z,27,ArcticGalaxy179,51442023
2026-04-24T05:49:36Z,28,AgentP_1928,51092102
2026-04-24T05:49:36Z,29,AgentP_2928,50513624
2026-04-24T05:49:36Z,30,Josep_xD2,50362001
2026-04-24T05:49:36Z,31,MrChicken66666,47195518
2026-04-24T05:49:36Z,32,dragonballx1412,46679053
2026-04-24T05:49:36Z,33,AgentP_8928,45791281
2026-04-24T05:49:36Z,34,ArcticGalaxy209,44414567
2026-04-24T05:49:36Z,35,TealPlatypus757,43873886
2026-04-24T05:49:36Z,36,AgentP_4928,43241878
2026-04-24T05:49:36Z,37,ArcticGalaxy159,42821992
2026-04-24T05:49:36Z,38,TealPlatypus787,42478842
2026-04-24T05:49:36Z,39,TealPlatypus767,41502875
2026-04-24T05:49:36Z,40,Panthers_1995,36745925
2026-04-24T05:49:36Z,41,Pay2Lose0,34102540
2026-04-24T05:49:36Z,42,Pay2Lose02,33450120
2026-04-24T05:49:36Z,43,WhereIsPerry10,31706100
2026-04-24T05:49:36Z,44,Bader2007hero,29948602
2026-04-24T05:49:36Z,45,EndOfAnEra007,28369722
2026-04-24T05:49:36Z,46,Sprintbooteralt,28214911
2026-04-24T05:49:36Z,47,mybanana367,28017038
2026-04-24T05:49:36Z,48,Elsa1000_11,26824452
2026-04-24T05:49:36Z,49,Bol2is,26305050
2026-04-24T05:49:36Z,50,FORTINITEEEORLABUBAG,26277463
2026-04-24T05:49:36Z,51,Malmortius,24529515
2026-04-24T05:49:36Z,52,gbotgamer11,14525440
2026-04-24T05:49:36Z,53,Drator477,11494720
2026-04-24T05:49:36Z,54,MemeePlays,9203847
2026-04-24T05:49:36Z,55,Cinnamowopal,7873118
2026-04-24T05:49:36Z,56,sebastjan35,7287819
2026-04-24T05:49:36Z,57,viancia51911,7080009
2026-04-24T05:49:36Z,58,mybanana366,5893933
2026-04-24T05:49:36Z,59,therealyojisopi1,5719675
2026-04-24T05:49:36Z,60,joshuacd2006,5032406
2026-04-24T05:49:36Z,61,tycoonmasterou,3830200
2026-04-24T05:49:36Z,62,corrosion_alt2,3357800
2026-04-24T05:49:36Z,63,mybananafarm1,3228465
2026-04-24T05:49:36Z,64,Warmogs,2495100
2026-04-24T05:49:36Z,65,mybananafarm2,2317388
2026-04-24T05:49:36Z,66,EpicRider6729,2145550
2026-04-24T05:49:36Z,67,SupaAnTz,2003238
2026-04-24T05:49:36Z,68,LawnMp3,1476553
2026-04-24T05:49:36Z,69,ThisMiyo,0
2026-04-24T05:49:36Z,70,Darwinaknox,0
2026-04-24T05:49:36Z,71,Darwinaknox2,0
2026-04-24T05:49:36Z,72,McPay2WinFace,0
2026-04-24T05:49:36Z,73,TheMostMiyo,0
2026-04-24T05:44:36Z,1,Bol1is,91979907
2026-04-24T05:44:36Z,2,Yume_Sakurax3,77742451
2026-04-24T05:44:36Z,3,johnr622,72729869
2026-04-24T05:44:36Z,4,Sprintbooter,68959968
2026-04-24T05:44:36Z,5,jupiter0477,63157184
2026-04-24T05:44:36Z,6,WhereIsPerry0,61399409
2026-04-24T05:44:36Z,7,TealPlatypus747,60714152
2026-04-24T05:44:36Z,8,ArcticGalaxy14,59065755
2026-04-24T05:44:36Z,9,Doobydoobydoo_bah,58932723
2026-04-24T05:44:36Z,10,DiscoGuy86,57523851
2026-04-24T05:44:36Z,11,PossiblyLlama,56311006
2026-04-24T05:44:36Z,12,Ilikecheesepuffs26,56173957
2026-04-24T05:44:36Z,13,PartyCorgi_70,55504769
2026-04-24T05:44:36Z,14,ArcticGalaxy149,55464757
2026-04-24T05:44:36Z,15,Mr_Suter,55397606
2026-04-24T05:44:36Z,16,Odierulz01,54599885
2026-04-24T05:44:36Z,17,Panthers_1996,54241698
